PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28458330","Gender Differences in Serotonin Signaling in Patients with Diarrhea-predominant Irritable Bowel Syndrome","Katsumata R, Shiotani A, Murao T, Ishii M, Fujita M, Matsumoto H, Haruma K.","Intern Med. 2017;56(9):993-999. doi: 10.2169/internalmedicine.56.7674. Epub 2017 May 1.","Katsumata R","Intern Med","2017","2017/05/02","PMC5478557","","10.2169/internalmedicine.56.7674"
"27826101","Serotonin and urocortin 1 in the dorsal raphe and Edinger-Westphal nuclei after early life stress in serotonin transporter knockout rats","van der Doelen RHA, Robroch B, Arnoldussen IA, Schulpen M, Homberg JR, Kozicz T.","Neuroscience. 2017 Jan 6;340:345-358. doi: 10.1016/j.neuroscience.2016.10.072. Epub 2016 Nov 5.","van der Doelen RHA","Neuroscience","2017","2016/11/10","","","10.1016/j.neuroscience.2016.10.072"
"28232871","Serotonin receptors in depression: from A to B","Nautiyal KM, Hen R.","F1000Res. 2017 Feb 9;6:123. doi: 10.12688/f1000research.9736.1. eCollection 2017.","Nautiyal KM","F1000Res","2017","2017/02/25","PMC5302148","","10.12688/f1000research.9736.1"
"28195567","BDNF val66met association with serotonin transporter binding in healthy humans","Fisher PM, Ozenne B, Svarer C, Adamsen D, Lehel S, Baaré WF, Jensen PS, Knudsen GM.","Transl Psychiatry. 2017 Feb 14;7(2):e1029. doi: 10.1038/tp.2016.295.","Fisher PM","Transl Psychiatry","2017","2017/02/15","PMC5438027","","10.1038/tp.2016.295"
"28142069","Physical exercise ameliorates mood disorder-like behavior on high fat diet-induced obesity in mice","Park HS, Lee JM, Cho HS, Park SS, Kim TW.","Psychiatry Res. 2017 Apr;250:71-77. doi: 10.1016/j.psychres.2017.01.012. Epub 2017 Jan 5.","Park HS","Psychiatry Res","2017","2017/02/01","","","10.1016/j.psychres.2017.01.012"
"28291238","Polymorphisms of 5-HTT LPR and GNβ3 825C>T and Response to Antidepressant Treatment in Functional Dyspepsia: A Study from The Functional Dyspepsia Treatment Trial","Saito YA, Locke GR, Almazar AE, Bouras EP, Howden CW, Lacy BE, DiBaise JK, Prather CM, Abraham BP, El-Serag HB, Moayyedi P, Herrick LM, Szarka LA, Camilleri M, Hamilton FA, Schleck CD, Tilkes KE, Zinsmeister AR, Talley NJ.","Am J Gastroenterol. 2017 Jun;112(6):903-909. doi: 10.1038/ajg.2017.52. Epub 2017 Mar 14.","Saito YA","Am J Gastroenterol","2017","2017/03/15","","","10.1038/ajg.2017.52"
"28652746","Association between serotonin transporter polymorphisms (5-HTTLPR) and the MADRS Dysphoria, Retardation, and Vegetative Subscale scores in the treatment of depression","Takahashi H, Higuchi H, Sato K, Kamata M, Yoshida K, Nishimura K.","Neuropsychiatr Dis Treat. 2017 Jun 7;13:1463-1469. doi: 10.2147/NDT.S123708. eCollection 2017.","Takahashi H","Neuropsychiatr Dis Treat","2017","2017/06/28","PMC5473490","","10.2147/NDT.S123708"
"29231507","[Effect of acupuncture treatment on gene expression of neurotransmitters of brain tissue in rats with post-stroke depression]","Xiao W, Zhang X, Wang Z, Wang Y, Guo X, He L, Liang F, Hu H.","Zhongguo Zhen Jiu. 2017 Jun 12;37(6):637-641. doi: 10.13703/j.0255-2930.2017.06.017.","Xiao W","Zhongguo Zhen Jiu","2017","2017/12/13","","","10.13703/j.0255-2930.2017.06.017"
"28790887","miR-16 and Fluoxetine Both Reverse Autophagic and Apoptotic Change in Chronic Unpredictable Mild Stress Model Rats","Yang Y, Hu Z, Du X, Davies H, Huo X, Fang M.","Front Neurosci. 2017 Jul 25;11:428. doi: 10.3389/fnins.2017.00428. eCollection 2017.","Yang Y","Front Neurosci","2017","2017/08/10","PMC5524920","","10.3389/fnins.2017.00428"
"27668354","Methylation Status of the Serotonin Transporter Promoter CpG Island Is Associated With Major Depressive Disorder in Chinese Han Population: A Case-Control Study","Shi M, Sun H, Xu Y, Wang Z, Cui H, Wang C, Liu W, An G, Hu J.","J Nerv Ment Dis. 2017 Aug;205(8):641-646. doi: 10.1097/NMD.0000000000000600.","Shi M","J Nerv Ment Dis","2017","2016/09/27","","","10.1097/NMD.0000000000000600"
"28629963","Environmental enrichment reduces innate anxiety with no effect on depression-like behaviour in mice lacking the serotonin transporter","Rogers J, Li S, Lanfumey L, Hannan AJ, Renoir T.","Behav Brain Res. 2017 Aug 14;332:355-361. doi: 10.1016/j.bbr.2017.06.009. Epub 2017 Jun 16.","Rogers J","Behav Brain Res","2017","2017/06/21","","","10.1016/j.bbr.2017.06.009"
"29021832","Pharmacogenomics in the treatment of mood disorders: Strategies and Opportunities for personalized psychiatry","Amare AT, Schubert KO, Baune BT.","EPMA J. 2017 Sep 5;8(3):211-227. doi: 10.1007/s13167-017-0112-8. eCollection 2017 Sep.","Amare AT","EPMA J","2017","2017/10/13","PMC5607053","","10.1007/s13167-017-0112-8"
"28756191","Serotonin transporter immunoreactivity is modulated during development and after fluoxetine treatment in the rodent visual system","Rodrigues Junior WDS, Oliveira-Silva P, Faria-Melibeu ADC, Campello-Costa P, Serfaty CA.","Neurosci Lett. 2017 Sep 14;657:38-44. doi: 10.1016/j.neulet.2017.07.047. Epub 2017 Jul 26.","Rodrigues Junior WDS","Neurosci Lett","2017","2017/07/31","","","10.1016/j.neulet.2017.07.047"
"28811068","A positron emission tomography study of the serotonergic system in relation to anxiety in depression","Iscan Z, Rakesh G, Rossano S, Yang J, Zhang M, Miller J, Sullivan GM, Sharma P, McClure M, Oquendo MA, Mann JJ, Parsey RV, DeLorenzo C.","Eur Neuropsychopharmacol. 2017 Oct;27(10):1011-1021. doi: 10.1016/j.euroneuro.2017.07.009. Epub 2017 Aug 12.","Iscan Z","Eur Neuropsychopharmacol","2017","2017/08/17","PMC5623123","NIHMS899594","10.1016/j.euroneuro.2017.07.009"
"29106784","Lucky gene 5-HTTLPR and postpartum depression: A systematic review","Yang Y, Fang M, Du X, Hu Z.","Neuro Endocrinol Lett. 2017 Oct;38(5):316-320.","Yang Y","Neuro Endocrinol Lett","2017","2017/11/07","","",""
"29070884","Telmisartan Activates PPARδ to Improve Symptoms of Unpredictable Chronic Mild Stress-Induced Depression in Mice","Li Y, Cheng KC, Liu KF, Peng WH, Cheng JT, Niu HS.","Sci Rep. 2017 Oct 25;7(1):14021. doi: 10.1038/s41598-017-14265-4.","Li Y","Sci Rep","2017","2017/10/27","PMC5656622","","10.1038/s41598-017-14265-4"
"29163018","Brain Networks Implicated in Seasonal Affective Disorder: A Neuroimaging PET Study of the Serotonin Transporter","Nørgaard M, Ganz M, Svarer C, Fisher PM, Churchill NW, Beliveau V, Grady C, Strother SC, Knudsen GM.","Front Neurosci. 2017 Nov 3;11:614. doi: 10.3389/fnins.2017.00614. eCollection 2017.","Nørgaard M","Front Neurosci","2017","2017/11/23","PMC5682039","","10.3389/fnins.2017.00614"
"27793702","Clinical and biological predictors of response to electroconvulsive therapy (ECT): a review","Pinna M, Manchia M, Oppo R, Scano F, Pillai G, Loche AP, Salis P, Minnai GP.","Neurosci Lett. 2018 Mar 16;669:32-42. doi: 10.1016/j.neulet.2016.10.047. Epub 2016 Oct 25.","Pinna M","Neurosci Lett","2018","2016/10/30","","","10.1016/j.neulet.2016.10.047"
"28935838","Decreased Pretreatment Amygdalae Serotonin Transporter Binding in Unipolar Depression Remitters: A Prospective PET Study","Ananth MR, DeLorenzo C, Yang J, Mann JJ, Parsey RV.","J Nucl Med. 2018 Apr;59(4):665-670. doi: 10.2967/jnumed.117.189654. Epub 2017 Sep 21.","Ananth MR","J Nucl Med","2018","2017/09/23","PMC5932749","","10.2967/jnumed.117.189654"
"29313869","Negative social acts and pain: evidence of a workplace bullying and 5-HTT genotype interaction","Jacobsen DP, Nielsen MB, Einarsen S, Gjerstad J.","Scand J Work Environ Health. 2018 May 1;44(3):283-290. doi: 10.5271/sjweh.3704. Epub 2018 Jan 9.","Jacobsen DP","Scand J Work Environ Health","2018","2018/01/10","","","10.5271/sjweh.3704"
"29423959","Low resilience to stress is associated with candidate gene expression alterations in the dopaminergic signalling pathway","Azadmarzabadi E, Haghighatfard A, Mohammadi A.","Psychogeriatrics. 2018 May;18(3):190-201. doi: 10.1111/psyg.12312. Epub 2018 Feb 8.","Azadmarzabadi E","Psychogeriatrics","2018","2018/02/10","","","10.1111/psyg.12312"
"29524471","Electroacupuncture restores hippocampal synaptic plasticity via modulation of 5-HT receptors in a rat model of depression","Han X, Wu H, Yin P, Chen Z, Cao X, Duan Y, Xu J, Lao L, Xu S.","Brain Res Bull. 2018 May;139:256-262. doi: 10.1016/j.brainresbull.2018.03.004. Epub 2018 Mar 7.","Han X","Brain Res Bull","2018","2018/03/11","","","10.1016/j.brainresbull.2018.03.004"
"28385052","Perinatal SSRI exposure permanently alters cerebral serotonin receptor mRNA in mice but does not impact adult behaviors","Meyer LR, Dexter B, Lo C, Kenkel E, Hirai T, Roghair RD, Haskell SE.","J Matern Fetal Neonatal Med. 2018 Jun;31(11):1393-1401. doi: 10.1080/14767058.2017.1317342. Epub 2017 Apr 24.","Meyer LR","J Matern Fetal Neonatal Med","2018","2017/04/08","PMC6114087","NIHMS1503768","10.1080/14767058.2017.1317342"
"28444137","Effects of Serotonin Transporter Gene Variation on Impulsivity Mediated by Default Mode Network: A Family Study of Depression","Cha J, Guffanti G, Gingrich J, Talati A, Wickramaratne P, Weissman M, Posner J.","Cereb Cortex. 2018 Jun 1;28(6):1911-1921. doi: 10.1093/cercor/bhx097.","Cha J","Cereb Cortex","2018","2017/04/27","PMC6019008","","10.1093/cercor/bhx097"
"30147642","Glycosylation States of Pre- and Post-synaptic Markers of 5-HT Neurons Differ With Sex and 5-HTTLPR Genotype in Cortical Autopsy Samples","Nyarko JNK, Quartey MO, Heistad RM, Pennington PR, Poon LJ, Knudsen KJ, Allonby O, El Zawily AM, Freywald A, Rauw G, Baker GB, Mousseau DD.","Front Neurosci. 2018 Aug 10;12:545. doi: 10.3389/fnins.2018.00545. eCollection 2018.","Nyarko JNK","Front Neurosci","2018","2018/08/28","PMC6096231","","10.3389/fnins.2018.00545"
"29957477","5-HTT mRNA level as a potential biomarker of treatment response in patients with major depression in a clinical trial","Kao WT, Chang CL, Lung FW.","J Affect Disord. 2018 Oct 1;238:597-608. doi: 10.1016/j.jad.2018.06.035. Epub 2018 Jun 20.","Kao WT","J Affect Disord","2018","2018/06/30","","","10.1016/j.jad.2018.06.035"
"30182251","Serotonin transporter gene (5-HTT) rs6354 polymorphism, job-related stress, and their interaction in burnout in healthcare workers in a Chinese hospital","Cao Z, Wu S, Wang C, Wang L, Soares JC, He SC, Zhang XY.","Psychopharmacology (Berl). 2018 Nov;235(11):3125-3135. doi: 10.1007/s00213-018-5009-2. Epub 2018 Sep 4.","Cao Z","Psychopharmacology (Berl)","2018","2018/09/06","","","10.1007/s00213-018-5009-2"
"30618600","Short-Term Environmental Stimulation Spatiotemporally Modulates Specific Serotonin Receptor Gene Expression and Behavioral Pharmacology in a Sexually Dimorphic Manner in Huntington's Disease Transgenic Mice","Zajac MS, Renoir T, Perreau VM, Li S, Adams W, van den Buuse M, Hannan AJ.","Front Mol Neurosci. 2018 Dec 10;11:433. doi: 10.3389/fnmol.2018.00433. eCollection 2018.","Zajac MS","Front Mol Neurosci","2018","2019/01/09","PMC6295568","","10.3389/fnmol.2018.00433"
"29374800","Blood-based biomarkers predicting response to antidepressants","Busch Y, Menke A.","J Neural Transm (Vienna). 2019 Jan;126(1):47-63. doi: 10.1007/s00702-018-1844-x. Epub 2018 Jan 27.","Busch Y","J Neural Transm (Vienna)","2019","2018/01/29","","","10.1007/s00702-018-1844-x"
"30529315","BDNF mediates the protective effects of scopolamine in reserpine-induced depression-like behaviors via up-regulation of 5-HTT and TPH1","Yu H, Lv D, Shen M, Zhang Y, Zhou D, Chen Z, Wang C.","Psychiatry Res. 2019 Jan;271:328-334. doi: 10.1016/j.psychres.2018.12.015. Epub 2018 Dec 3.","Yu H","Psychiatry Res","2019","2018/12/12","","","10.1016/j.psychres.2018.12.015"
"30614673","Constitutive Serotonin Transporter Reduction Resembles Maternal Separation with Regard to Stress-Related Gene Expression","Comasco E, Schijven D, de Maeyer H, Vrettou M, Nylander I, Sundström-Poromaa I, Olivier JDA.","ACS Chem Neurosci. 2019 Jul 17;10(7):3132-3142. doi: 10.1021/acschemneuro.8b00595. Epub 2019 Jan 23.","Comasco E","ACS Chem Neurosci","2019","2019/01/08","","","10.1021/acschemneuro.8b00595"
"31319341","Brain serotonin transporter binding, plasma arachidonic acid and depression severity: A positron emission tomography study of major depression","Gopaldas M, Zanderigo F, Zhan S, Ogden RT, Miller JM, Rubin-Falcone H, Cooper TB, Oquendo MA, Sullivan G, Mann JJ, Sublette ME.","J Affect Disord. 2019 Oct 1;257:495-503. doi: 10.1016/j.jad.2019.07.035. Epub 2019 Jul 5.","Gopaldas M","J Affect Disord","2019","2019/07/19","PMC6886679","NIHMS1535271","10.1016/j.jad.2019.07.035"
"31667540","Mouse model of the human serotonin transporter-linked polymorphic region","Piszczek L, Memoli S, Raggioli A, Viosca J, Rientjes J, Hublitz P, Czaban W, Wyrzykowska A, Gross C.","Mamm Genome. 2019 Dec;30(11-12):319-328. doi: 10.1007/s00335-019-09815-2. Epub 2019 Nov 22.","Piszczek L","Mamm Genome","2019","2019/11/01","PMC6884432","","10.1007/s00335-019-09815-2"
"31849623","Differential Effects of Serotonin Transporter Genotype on Anxiety-Like Behavior and Cognitive Judgment Bias in Mice","Krakenberg V, von Kortzfleisch VT, Kaiser S, Sachser N, Richter SH.","Front Behav Neurosci. 2019 Dec 3;13:263. doi: 10.3389/fnbeh.2019.00263. eCollection 2019.","Krakenberg V","Front Behav Neurosci","2019","2019/12/19","PMC6902087","","10.3389/fnbeh.2019.00263"
"31969273","Cortico-limbic functional connectivity mediates the effect of early life stress on suicidality in bipolar depressed 5-HTTLPR*s carriers","Vai B, Serretti A, Poletti S, Mascia M, Lorenzi C, Colombo C, Benedetti F.","J Affect Disord. 2020 Feb 15;263:420-427. doi: 10.1016/j.jad.2019.11.142. Epub 2019 Nov 30.","Vai B","J Affect Disord","2020","2020/01/24","","","10.1016/j.jad.2019.11.142"
"32056772","Predictors for wellbeing and characteristics of mental health after stroke","Damsbo AG, Kraglund KL, Buttenschøn HN, Johnsen SP, Andersen G, Mortensen JK.","J Affect Disord. 2020 Mar 1;264:358-364. doi: 10.1016/j.jad.2019.12.032. Epub 2019 Dec 28.","Damsbo AG","J Affect Disord","2020","2020/02/15","","","10.1016/j.jad.2019.12.032"
"32257189","Examination of associations between personality traits, and polymorphisms of MAO-A and 5-HTT with the severity of menopausal symptoms and depression levels","Esmaeilzadeh S, Agajani Delavar M, Nouri H, Mashayekh-Amiri S, Ahmadi N, Namdar R.","Biomed Rep. 2020 May;12(5):259-266. doi: 10.3892/br.2020.1287. Epub 2020 Mar 4.","Esmaeilzadeh S","Biomed Rep","2020","2020/04/08","PMC7100127","","10.3892/br.2020.1287"
"32061666","Antidepressant-like effects of ketamine in a mouse model of serotonergic dysfunction","Wilson C, Li S, Hannan AJ, Renoir T.","Neuropharmacology. 2020 May 15;168:107998. doi: 10.1016/j.neuropharm.2020.107998. Epub 2020 Feb 12.","Wilson C","Neuropharmacology","2020","2020/02/17","","","10.1016/j.neuropharm.2020.107998"
"32169543","Examining the underpinnings of loudness dependence of auditory evoked potentials with positron emission tomography","Pillai RLI, Bartlett EA, Ananth MR, Zhu C, Yang J, Hajcak G, Parsey RV, DeLorenzo C.","Neuroimage. 2020 Jun;213:116733. doi: 10.1016/j.neuroimage.2020.116733. Epub 2020 Mar 10.","Pillai RLI","Neuroimage","2020","2020/03/15","PMC7254571","NIHMS1578420","10.1016/j.neuroimage.2020.116733"
"32463584","PET technology for drug development in psychiatry","Arakawa R, Takano A, Halldin C.","Neuropsychopharmacol Rep. 2020 Jun;40(2):114-121. doi: 10.1002/npr2.12084. Epub 2020 May 28.","Arakawa R","Neuropsychopharmacol Rep","2020","2020/05/29","PMC7722687","","10.1002/npr2.12084"
"31868091","The behavioral and neurochemical effects of an inescapable stressor are time of day dependent","Daut RA, Ravenel JR, Watkins LR, Maier SF, Fonken LK.","Stress. 2020 Jul;23(4):405-416. doi: 10.1080/10253890.2019.1707180. Epub 2020 Jan 20.","Daut RA","Stress","2020","2019/12/24","PMC7335331","NIHMS1550221","10.1080/10253890.2019.1707180"
"32055965","Prediction of lithium treatment response in bipolar depression using 5-HTT and 5-HT(1A) PET","Ananth M, Bartlett EA, DeLorenzo C, Lin X, Kunkel L, Vadhan NP, Perlman G, Godstrey M, Holzmacher D, Ogden RT, Parsey RV, Huang C.","Eur J Nucl Med Mol Imaging. 2020 Sep;47(10):2417-2428. doi: 10.1007/s00259-020-04681-6. Epub 2020 Feb 13.","Ananth M","Eur J Nucl Med Mol Imaging","2020","2020/02/15","PMC8789023","NIHMS1561191","10.1007/s00259-020-04681-6"
"33114023","Enrichment Environment Positively Influences Depression- and Anxiety-Like Behavior in Serotonin Transporter Knockout Rats through the Modulation of Neuroplasticity, Spine, and GABAergic Markers","Sbrini G, Brivio P, Bosch K, Homberg JR, Calabrese F.","Genes (Basel). 2020 Oct 23;11(11):1248. doi: 10.3390/genes11111248.","Sbrini G","Genes (Basel)","2020","2020/10/29","PMC7690660","","10.3390/genes11111248"
"33379297","Depressive Symptoms among Middle-Aged Women-Understanding the Cause","Cybulska AM, Szkup M, Schneider-Matyka D, Skonieczna-Żydecka K, Kaczmarczyk M, Jurczak A, Wieder-Huszla S, Karakiewicz B, Grochans E.","Brain Sci. 2020 Dec 28;11(1):26. doi: 10.3390/brainsci11010026.","Cybulska AM","Brain Sci","2020","2020/12/31","PMC7824332","","10.3390/brainsci11010026"
"33764333","Population genetic variation of SLC6A4 gene, associated with neurophysiological development","Hande SH, Krishna SM, Sahote KK, Dev N, Erl TP, Ramakrishna K, Ravidhran R, Das R.","J Genet. 2021;100:16.","Hande SH","J Genet","2021","2021/03/25","","",""
"33414390","Knockout serotonin transporter in rats moderates outcome and stimulus generalization","Guo CC, He T, Grandjean J, Homberg J.","Transl Psychiatry. 2021 Jan 7;11(1):25. doi: 10.1038/s41398-020-01162-0.","Guo CC","Transl Psychiatry","2021","2021/01/08","PMC7791109","","10.1038/s41398-020-01162-0"
"33584798","Genetic and Epigenetic Consequence of Early-Life Social Stress on Depression: Role of Serotonin-Associated Genes","Soga T, Teo CH, Parhar I.","Front Genet. 2021 Jan 22;11:601868. doi: 10.3389/fgene.2020.601868. eCollection 2020.","Soga T","Front Genet","2021","2021/02/15","PMC7874148","","10.3389/fgene.2020.601868"
"34183985","Neuro-dermatological association between psoriasis and depression: an immune-mediated inflammatory process validating skin-brain axis theory","Maqbool S, Ihtesham A, Langove MN, Jamal S, Jamal T, Safian HA.","AIMS Neurosci. 2021 Mar 10;8(3):340-354. doi: 10.3934/Neuroscience.2021018. eCollection 2021.","Maqbool S","AIMS Neurosci","2021","2021/06/29","PMC8222770","","10.3934/Neuroscience.2021018"
"33125470","Serotonin Transporter Gene Promoter Hypomethylation as a Predictor of Antidepressant Treatment Response in Major Depression: A Replication Study","Schiele MA, Zwanzger P, Schwarte K, Arolt V, Baune BT, Domschke K.","Int J Neuropsychopharmacol. 2021 Mar 17;24(3):191-199. doi: 10.1093/ijnp/pyaa081.","Schiele MA","Int J Neuropsychopharmacol","2021","2020/10/30","PMC7968622","","10.1093/ijnp/pyaa081"
"33928891","Depressive Symptoms are Associated with low Serotonin Levels in Plasma but are not 5-HTTLPR Genotype Dependent in Older Adults","Trujillo-Hernández PE, Sáenz-Galindo A, Saucedo-Cárdenas O, Villarreal-Reyna MLÁ, Salinas-Santander MA, Carrillo-Cervantes AL, Torres-Obregón R, Esparza-González SC.","Span J Psychol. 2021 Apr 30;24:e28. doi: 10.1017/SJP.2021.20.","Trujillo-Hernández PE","Span J Psychol","2021","2021/04/30","","","10.1017/SJP.2021.20"
"33980291","Serotonergic gene-to-gene interaction is associated with mood and GABA concentrations but not with pain-related cerebral processing in fibromyalgia subjects and healthy controls","Ellerbrock I, Sandström A, Tour J, Fanton S, Kadetoff D, Schalling M, Jensen KB, Sitnikov R, Kosek E.","Mol Brain. 2021 May 12;14(1):81. doi: 10.1186/s13041-021-00789-4.","Ellerbrock I","Mol Brain","2021","2021/05/13","PMC8117625","","10.1186/s13041-021-00789-4"
"34052925","Exercise ameliorates aberrant synaptic plasticity without enhancing adult-born cell survival in the hippocampus of serotonin transporter knockout mice","Wilson C, Rogers J, Chen F, Li S, Adlard PA, Hannan AJ, Renoir T.","Brain Struct Funct. 2021 Jul;226(6):1991-1999. doi: 10.1007/s00429-021-02283-y. Epub 2021 May 30.","Wilson C","Brain Struct Funct","2021","2021/05/30","","","10.1007/s00429-021-02283-y"
"34300270","5-HTT Deficiency in Male Mice Affects Healing and Behavior after Myocardial Infarction","Popp S, Schmitt-Böhrer A, Langer S, Hofmann U, Hommers L, Schuh K, Frantz S, Lesch KP, Frey A.","J Clin Med. 2021 Jul 14;10(14):3104. doi: 10.3390/jcm10143104.","Popp S","J Clin Med","2021","2021/07/24","PMC8308004","","10.3390/jcm10143104"
"34182055","Knockout of the Serotonin Transporter in the Rat Mildly Modulates Decisional Anhedonia","Guo CC, Verheij MMM, Homberg JR.","Neuroscience. 2021 Aug 10;469:31-45. doi: 10.1016/j.neuroscience.2021.06.030. Epub 2021 Jun 25.","Guo CC","Neuroscience","2021","2021/06/28","","","10.1016/j.neuroscience.2021.06.030"
"33450276","Molecular imaging of the serotonin transporter availability and occupancy by antidepressant treatment in late-life depression","Smith GS, Kuwabara H, Gould NF, Nassery N, Savonenko A, Joo JH, Bigos KL, Kraut M, Brasic J, Holt DP, Hall AW, Mathews WB, Dannals RF, Nandi A, Workman CI.","Neuropharmacology. 2021 Aug 15;194:108447. doi: 10.1016/j.neuropharm.2021.108447. Epub 2021 Jan 12.","Smith GS","Neuropharmacology","2021","2021/01/15","PMC8716112","NIHMS1713160","10.1016/j.neuropharm.2021.108447"
"34493397","Effects of Serotonin Transporter and Receptor Polymorphisms on Depression","López-Echeverri YP, Cardona-Londoño KJ, Garcia-Aguirre JF, Orrego-Cardozo M.","Rev Colomb Psiquiatr (Engl Ed). 2021 Sep 4:S0034-7450(21)00135-9. doi: 10.1016/j.rcp.2021.07.006. Online ahead of print.","López-Echeverri YP","Rev Colomb Psiquiatr (Engl Ed)","2021","2021/09/08","","","10.1016/j.rcp.2021.07.006"
"34518514","Positron emission tomography imaging of serotonin degeneration and beta-amyloid deposition in late-life depression evaluated with multi-modal partial least squares","Smith GS, Workman CI, Protas H, Su Y, Savonenko A, Kuwabara H, Gould NF, Kraut M, Joo JH, Nandi A, Avramopoulos D, Reiman EM, Chen K.","Transl Psychiatry. 2021 Sep 13;11(1):473. doi: 10.1038/s41398-021-01539-9.","Smith GS","Transl Psychiatry","2021","2021/09/14","PMC8437937","","10.1038/s41398-021-01539-9"
"34856753","Association of COMT, BDNF and 5-HTT functional polymorphisms with personality characteristics","Tommasi M, Sergi MR, Konstantinidou F, Franzago M, Pesce M, Fratta I, Grilli A, Stuppia L, Picconi L, Saggino A, Gatta V.","Front Biosci (Landmark Ed). 2021 Nov 30;26(11):1064-1074. doi: 10.52586/5009.","Tommasi M","Front Biosci (Landmark Ed)","2021","2021/12/03","","","10.52586/5009"
"35161241","Major Plant in Herbal Mixture Gan-Mai-Da-Zao for the Alleviation of Depression in Rat Models","Li YX, Cheng KC, Hsu CT, Cheng JT, Yang TT.","Plants (Basel). 2022 Jan 19;11(3):258. doi: 10.3390/plants11030258.","Li YX","Plants (Basel)","2022","2022/02/15","PMC8839286","","10.3390/plants11030258"
"35818190","Effect of PRECEDE-PROCEED-Model-Based Health Education on the Life Quality and 5-HTT Gene Expression of Patients with Gastric Cancer after Surgery","Wang G, Jiang X.","Cell Mol Biol (Noisy-le-grand). 2022 Feb 27;67(6):242-248. doi: 10.14715/cmb/2021.67.6.32.","Wang G","Cell Mol Biol (Noisy-le-grand)","2022","2022/07/12","","","10.14715/cmb/2021.67.6.32"
"35246765","5-HTT genotype and inertia of negative affect in adolescents and young adults from the general population","Ollmann TM, Seidl E, Venz J, Pieper L, Voss C, Hoyer J, Kische H, Poppenhäger SR, Schiele MA, Domschke K, Beesdo-Baum K.","J Neural Transm (Vienna). 2022 Mar;129(3):343-351. doi: 10.1007/s00702-022-02459-8. Epub 2022 Mar 4.","Ollmann TM","J Neural Transm (Vienna)","2022","2022/03/05","PMC8930868","","10.1007/s00702-022-02459-8"
"35911243","Case report: Non-response to fluoxetine in a homozygous 5-HTTLPR S-allele carrier of the serotonin transporter gene","Stäuble CK, Meier R, Lampert ML, Mikoteit T, Hatzinger M, Allemann SS, Hersberger KE, Meyer Zu Schwabedissen HE.","Front Psychiatry. 2022 Jul 15;13:942268. doi: 10.3389/fpsyt.2022.942268. eCollection 2022.","Stäuble CK","Front Psychiatry","2022","2022/08/01","PMC9334565","","10.3389/fpsyt.2022.942268"
"35487966","Serotonin transporter binding in major depressive disorder: impact of serotonin system anatomy","Bartlett EA, Zanderigo F, Shieh D, Miller J, Hurley P, Rubin-Falcone H, Oquendo MA, Sublette ME, Ogden RT, Mann JJ.","Mol Psychiatry. 2022 Aug;27(8):3417-3424. doi: 10.1038/s41380-022-01578-8. Epub 2022 Apr 29.","Bartlett EA","Mol Psychiatry","2022","2022/04/29","PMC9616969","NIHMS1798024","10.1038/s41380-022-01578-8"
"35861925","Novel Antidepressant-Like Properties of the Iron Chelator Deferiprone in a Mouse Model of Depression","Uzungil V, Tran H, Aitken C, Wilson C, Opazo CM, Li S, Payet JM, Mawal CH, Bush AI, Hale MW, Hannan AJ, Renoir T.","Neurotherapeutics. 2022 Sep;19(5):1662-1685. doi: 10.1007/s13311-022-01257-0. Epub 2022 Jul 21.","Uzungil V","Neurotherapeutics","2022","2022/07/21","PMC9606181","","10.1007/s13311-022-01257-0"
"37463371","ASSESSMENT OF THE ASSOCIATION OF SEROTONIN TRANSPORTER GENE (5-HTTVNTR & 5-HTTLPR) POLYMORPHISM IN PATIENTS WITH FIBROMYALGIA SYNDROME","Parvez S, Fatima G, Mahdi F, Hadi NR, Fedacko J.","Wiad Lek. 2023;76(6):1378-1384. doi: 10.36740/WLek202306108.","Parvez S","Wiad Lek","2023","2023/07/18","","","10.36740/WLek202306108"
"36710954","Behavioral lateralization of mice varying in serotonin transporter genotype","Stieger B, Wesseler Y, Kaiser S, Sachser N, Richter SH.","Front Behav Neurosci. 2023 Jan 11;16:1095567. doi: 10.3389/fnbeh.2022.1095567. eCollection 2022.","Stieger B","Front Behav Neurosci","2023","2023/01/30","PMC9875089","","10.3389/fnbeh.2022.1095567"
"36980311","HTR1A, TPH2, and 5-HTTLPR Polymorphisms and Their Impact on the Severity of Depressive Symptoms and on the Concentration of Tryptophan Catabolites during Hepatitis C Treatment with Pegylated Interferon-α2a and Oral Ribavirin (PEG-IFN-α2a/RBV)","Pawlowski T, Malyszczak K, Pawlak D, Inglot M, Zalewska M, Grzywacz A, Radkowski M, Laskus T, Janocha-Litwin J, Frydecka D.","Cells. 2023 Mar 22;12(6):970. doi: 10.3390/cells12060970.","Pawlowski T","Cells","2023","2023/03/29","PMC10046909","","10.3390/cells12060970"
"36991468","Behavioral phenotype, intestinal microbiome, and brain neuronal activity of male serotonin transporter knockout mice","Shoji H, Ikeda K, Miyakawa T.","Mol Brain. 2023 Mar 29;16(1):32. doi: 10.1186/s13041-023-01020-2.","Shoji H","Mol Brain","2023","2023/03/29","PMC10061809","","10.1186/s13041-023-01020-2"
