PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21722029","Interaction of 5-HTTLPR and idiographic stressors predicts prospective depressive symptoms specifically among youth in a multiwave design","Hankin BL, Jenness J, Abela JR, Smolen A.","J Clin Child Adolesc Psychol. 2011;40(4):572-85. doi: 10.1080/15374416.2011.581613.","Hankin BL","J Clin Child Adolesc Psychol","2011","2011/07/05","PMC3164979","NIHMS319757","10.1080/15374416.2011.581613"
"19329228","Cholesterol and serotonin transporter polymorphism interactions in late-life depression","Kim JM, Stewart R, Kim SW, Shin IS, Yang SJ, Yoon JS.","Neurobiol Aging. 2011 Feb;32(2):336-43. doi: 10.1016/j.neurobiolaging.2009.02.017. Epub 2009 Mar 28.","Kim JM","Neurobiol Aging","2011","2009/03/31","","","10.1016/j.neurobiolaging.2009.02.017"
"20692103","Early-life stress, corticotropin-releasing factor, and serotonin transporter gene: a pilot study","Coplan JD, Abdallah CG, Kaufman J, Gelernter J, Smith EL, Perera TD, Dwork AJ, Kaffman A, Gorman JM, Rosenblum LA, Owens MJ, Nemeroff CB.","Psychoneuroendocrinology. 2011 Feb;36(2):289-93. doi: 10.1016/j.psyneuen.2010.07.011. Epub 2010 Aug 6.","Coplan JD","Psychoneuroendocrinology","2011","2010/08/10","PMC3017732","NIHMS229894","10.1016/j.psyneuen.2010.07.011"
"21282783","Life stress, 5-HTTLPR and mental disorder: findings from a 30-year longitudinal study","Fergusson DM, Horwood LJ, Miller AL, Kennedy MA.","Br J Psychiatry. 2011 Feb;198(2):129-35. doi: 10.1192/bjp.bp.110.085993.","Fergusson DM","Br J Psychiatry","2011","2011/02/02","PMC3031653","","10.1192/bjp.bp.110.085993"
"21687501","Pharmacogenetics of antidepressants","Crisafulli C, Fabbri C, Porcelli S, Drago A, Spina E, De Ronchi D, Serretti A.","Front Pharmacol. 2011 Feb 16;2:6. doi: 10.3389/fphar.2011.00006. eCollection 2011.","Crisafulli C","Front Pharmacol","2011","2011/06/21","PMC3108562","","10.3389/fphar.2011.00006"
"20599283","Implication of serotonin-transporter (5-HTT) gene polymorphism in subjective memory complaints and mild cognitive impairment (MCI)","Marini S, Bagnoli S, Bessi V, Tedde A, Bracco L, Sorbi S, Nacmias B.","Arch Gerontol Geriatr. 2011 Mar-Apr;52(2):e71-4. doi: 10.1016/j.archger.2010.06.006.","Marini S","Arch Gerontol Geriatr","2011","2010/07/06","","","10.1016/j.archger.2010.06.006"
"20640435","Is 5-HTTLPR linked to the response of selective serotonin reuptake inhibitors in MDD?","Illi A, Poutanen O, Setälä-Soikkeli E, Kampman O, Viikki M, Huhtala H, Mononen N, Haraldsson S, Koivisto PA, Leinonen E, Lehtimäki T.","Eur Arch Psychiatry Clin Neurosci. 2011 Mar;261(2):95-102. doi: 10.1007/s00406-010-0126-x. Epub 2010 Jul 17.","Illi A","Eur Arch Psychiatry Clin Neurosci","2011","2010/07/20","","","10.1007/s00406-010-0126-x"
"20642399","Availability of the serotonin transporter in patients with alcohol dependence","Ho PS, Shih MC, Ma KH, Huang WS, Ho KK, Yen CH, Lu RB, Huang SY.","World J Biol Psychiatry. 2011 Mar;12(2):134-42. doi: 10.3109/15622975.2010.503813. Epub 2010 Jul 20.","Ho PS","World J Biol Psychiatry","2011","2010/07/21","","","10.3109/15622975.2010.503813"
"21150915","Differential effects of 5-HTTLPR genotypes on inhibition of negative emotional information following acute stress exposure and tryptophan challenge","Markus CR, De Raedt R.","Neuropsychopharmacology. 2011 Mar;36(4):819-26. doi: 10.1038/npp.2010.221. Epub 2010 Dec 8.","Markus CR","Neuropsychopharmacology","2011","2010/12/15","PMC3055739","","10.1038/npp.2010.221"
"21397107","Serotonin transporter gene promotor polymorphism (5-HTTLPR) associations with number of psychotropic medication trials in a tertiary care outpatient psychiatric consultation practice","Rundell JR, Staab JP, Shinozaki G, McAlpine D.","Psychosomatics. 2011 Mar-Apr;52(2):147-53. doi: 10.1016/j.psym.2010.12.013.","Rundell JR","Psychosomatics","2011","2011/03/15","","","10.1016/j.psym.2010.12.013"
"21047622","Looking on the bright side of serotonin transporter gene variation","Homberg JR, Lesch KP.","Biol Psychiatry. 2011 Mar 15;69(6):513-9. doi: 10.1016/j.biopsych.2010.09.024. Epub 2010 Nov 2.","Homberg JR","Biol Psychiatry","2011","2010/11/05","","","10.1016/j.biopsych.2010.09.024"
"21423614","Perception of thermal pain and the thermal grill illusion is associated with polymorphisms in the serotonin transporter gene","Lindstedt F, Lonsdorf TB, Schalling M, Kosek E, Ingvar M.","PLoS One. 2011 Mar 15;6(3):e17752. doi: 10.1371/journal.pone.0017752.","Lindstedt F","PLoS One","2011","2011/03/23","PMC3057988","","10.1371/journal.pone.0017752"
"20800901","Serotonin transporter polymorphism as a predictor for escitalopram treatment of major depressive disorder comorbid with alcohol dependence","Muhonen LH, Lahti J, Alho H, Lönnqvist J, Haukka J, Saarikoski ST.","Psychiatry Res. 2011 Mar 30;186(1):53-7. doi: 10.1016/j.psychres.2010.07.039.","Muhonen LH","Psychiatry Res","2011","2010/08/31","","","10.1016/j.psychres.2010.07.039"
"21453464","The influence of psychiatric screening in healthy populations selection: a new study and meta-analysis of functional 5-HTTLPR and rs25531 polymorphisms and anxiety-related personality traits","Minelli A, Bonvicini C, Scassellati C, Sartori R, Gennarelli M.","BMC Psychiatry. 2011 Mar 31;11:50. doi: 10.1186/1471-244X-11-50.","Minelli A","BMC Psychiatry","2011","2011/04/02","PMC3078846","","10.1186/1471-244X-11-50"
"20212518","Interaction between serotonin transporter gene variants and life events predicts response to antidepressants in the GENDEP project","Keers R, Uher R, Huezo-Diaz P, Smith R, Jaffee S, Rietschel M, Henigsberg N, Kozel D, Mors O, Maier W, Zobel A, Hauser J, Souery D, Placentino A, Larsen ER, Dmitrzak-Weglarz M, Gupta B, Hoda F, Craig I, McGuffin P, Farmer AE, Aitchison KJ.","Pharmacogenomics J. 2011 Apr;11(2):138-45. doi: 10.1038/tpj.2010.14. Epub 2010 Mar 9.","Keers R","Pharmacogenomics J","2011","2010/03/10","","","10.1038/tpj.2010.14"
"20934189","Influence of 5-HTTLPR polymorphism on resting state perfusion in patients with major depression","Brockmann H, Zobel A, Schuhmacher A, Daamen M, Joe A, Biermann K, Schwab SG, Biersack HJ, Maier W, Boecker H.","J Psychiatr Res. 2011 Apr;45(4):442-51. doi: 10.1016/j.jpsychires.2010.08.016. Epub 2010 Oct 8.","Brockmann H","J Psychiatr Res","2011","2010/10/12","","","10.1016/j.jpsychires.2010.08.016"
"21199959","The serotonin transporter promoter variant (5-HTTLPR), stress, and depression meta-analysis revisited: evidence of genetic moderation","Karg K, Burmeister M, Shedden K, Sen S.","Arch Gen Psychiatry. 2011 May;68(5):444-54. doi: 10.1001/archgenpsychiatry.2010.189. Epub 2011 Jan 3.","Karg K","Arch Gen Psychiatry","2011","2011/01/05","PMC3740203","NIHMS452499","10.1001/archgenpsychiatry.2010.189"
"21506030","DRD4 genotype moderates the impact of parental problems on unresolved loss or trauma","Bakermans-Kranenburg MJ, van IJzendoorn MH, Caspers K, Philibert R.","Attach Hum Dev. 2011 May;13(3):253-69. doi: 10.1080/14616734.2011.562415.","Bakermans-Kranenburg MJ","Attach Hum Dev","2011","2011/04/21","PMC3098559","NIHMS290655","10.1080/14616734.2011.562415"
"21789016","Pharmacogenetics of escitalopram and mental adaptation to cancer in palliative care: report of 18 cases","Schillani G, Capozzo MA, Era D, De Vanna M, Grassi L, Conte MA, Giraldi T.","Tumori. 2011 May-Jun;97(3):358-61. doi: 10.1177/030089161109700317.","Schillani G","Tumori","2011","2011/07/27","","","10.1177/030089161109700317"
"22832401","Pharmacogenomic testing and outcome among depressed patients in a tertiary care outpatient psychiatric consultation practice","Rundell JR, Harmandayan M, Staab JP.","Transl Psychiatry. 2011 May 10;1(5):e6. doi: 10.1038/tp.2011.7.","Rundell JR","Transl Psychiatry","2011","2012/07/27","PMC3309479","","10.1038/tp.2011.7"
"21576482","Role of mother's genes and environment in postpartum depression","Mitchell C, Notterman D, Brooks-Gunn J, Hobcraft J, Garfinkel I, Jaeger K, Kotenko I, McLanahan S.","Proc Natl Acad Sci U S A. 2011 May 17;108(20):8189-93. doi: 10.1073/pnas.1014129108. Epub 2011 May 16.","Mitchell C","Proc Natl Acad Sci U S A","2011","2011/05/18","PMC3100926","","10.1073/pnas.1014129108"
"20360351","Altered timing of amygdala activation during sad mood elaboration as a function of 5-HTTLPR","Furman DJ, Hamilton JP, Joormann J, Gotlib IH.","Soc Cogn Affect Neurosci. 2011 Jun;6(3):270-6. doi: 10.1093/scan/nsq029. Epub 2010 Apr 1.","Furman DJ","Soc Cogn Affect Neurosci","2011","2010/04/03","PMC3110425","","10.1093/scan/nsq029"
"21263010","Polymorphism of the 5-HT transporter and response to antidepressants: randomised controlled trial","Lewis G, Mulligan J, Wiles N, Cowen P, Craddock N, Ikeda M, Grozeva D, Mason V, Nutt D, Sharp D, Tallon D, Thomas L, O'Donovan MC, Peters TJ.","Br J Psychiatry. 2011 Jun;198(6):464-71. doi: 10.1192/bjp.bp.110.082727. Epub 2011 Jan 24.","Lewis G","Br J Psychiatry","2011","2011/01/26","","","10.1192/bjp.bp.110.082727"
"21368747","Interaction of serotonin transporter gene-linked polymorphic region and stressful life events predicts cortisol stress response","Mueller A, Armbruster D, Moser DA, Canli T, Lesch KP, Brocke B, Kirschbaum C.","Neuropsychopharmacology. 2011 Jun;36(7):1332-9. doi: 10.1038/npp.2011.11. Epub 2011 Mar 2.","Mueller A","Neuropsychopharmacology","2011","2011/03/04","PMC3096802","","10.1038/npp.2011.11"
"21496514","Dysfunctional attitudes and the serotonin transporter promoter polymorphism (5-HTTLPR)","Whisman MA, Johnson DP, Smolen A.","Behav Ther. 2011 Jun;42(2):300-5. doi: 10.1016/j.beth.2010.08.007. Epub 2011 Feb 4.","Whisman MA","Behav Ther","2011","2011/04/19","","","10.1016/j.beth.2010.08.007"
"21852989","Epigenetic changes of serotonin transporter in the patients with alcohol dependence: methylation of an serotonin transporter promoter CpG island","Park BY, Lee BC, Jung KH, Jung MH, Park BL, Chai YG, Choi IG.","Psychiatry Investig. 2011 Jun;8(2):130-3. doi: 10.4306/pi.2011.8.2.130. Epub 2010 Oct 25.","Park BY","Psychiatry Investig","2011","2011/08/20","PMC3149107","","10.4306/pi.2011.8.2.130"
"21420735","Childhood adversity interacts separately with 5-HTTLPR and BDNF to predict lifetime depression diagnosis","Carver CS, Johnson SL, Joormann J, Lemoult J, Cuccaro ML.","J Affect Disord. 2011 Jul;132(1-2):89-93. doi: 10.1016/j.jad.2011.02.001. Epub 2011 Mar 21.","Carver CS","J Affect Disord","2011","2011/03/23","","","10.1016/j.jad.2011.02.001"
"21593514","War exposure, 5-HTTLPR genotype and lifetime risk of depression","Artero S, Touchon J, Dupuy AM, Malafosse A, Ritchie K.","Br J Psychiatry. 2011 Jul;199(1):43-8. doi: 10.1192/bjp.bp.110.087924. Epub 2011 May 18.","Artero S","Br J Psychiatry","2011","2011/05/20","PMC3909529","HALMS841584","10.1192/bjp.bp.110.087924"
"21661000","5-HTTLPR moderates the relation between changes in depressive and bulimic symptoms in adolescent girls: a longitudinal study","Mata J, Gotlib IH.","Int J Eat Disord. 2011 Jul;44(5):383-8. doi: 10.1002/eat.20850. Epub 2010 Nov 5.","Mata J","Int J Eat Disord","2011","2011/06/11","","","10.1002/eat.20850"
"21683756","Affective and neuroendocrine stress reactivity to an academic examination: influence of the 5-HTTLPR genotype and trait neuroticism","Verschoor E, Markus CR.","Biol Psychol. 2011 Jul;87(3):439-49. doi: 10.1016/j.biopsycho.2011.06.001. Epub 2011 Jun 16.","Verschoor E","Biol Psychol","2011","2011/06/21","","","10.1016/j.biopsycho.2011.06.001"
"21847802","Response to psychosocial treatment in poststroke depression is associated with serotonin transporter polymorphisms","Kohen R, Cain KC, Buzaitis A, Johnson V, Becker KJ, Teri L, Tirschwell DL, Veith RC, Mitchell PH.","Stroke. 2011 Jul;42(7):2068-70. doi: 10.1161/strokeaha.110.611434.","Kohen R","Stroke","2011","2011/08/18","PMC3395370","NIHMS297055","10.1161/strokeaha.110.611434"
"21034694","Childhood trauma and depressive symptoms in type 1 diabetes","Roy A, Roy M, Goldman D.","J Clin Psychiatry. 2011 Aug;72(8):1049-53. doi: 10.4088/JCP.09m05857blu. Epub 2010 Oct 19.","Roy A","J Clin Psychiatry","2011","2010/11/02","","","10.4088/JCP.09m05857blu"
"21492940","Interaction of 5-HTTLPR genotype and unipolar major depression in the emergence of aggressive/hostile traits","Gonda X, Fountoulakis KN, Csukly G, Bagdy G, Pap D, Molnár E, Laszik A, Lazary J, Sarosi A, Faludi G, Sasvari-Szekely M, Szekely A, Rihmer Z.","J Affect Disord. 2011 Aug;132(3):432-7. doi: 10.1016/j.jad.2011.03.029. Epub 2011 Apr 13.","Gonda X","J Affect Disord","2011","2011/04/16","","","10.1016/j.jad.2011.03.029"
"21633928","Serotonin transporter genotype moderates the link between children's reports of overprotective parenting and their behavioral inhibition","Burkhouse KL, Gibb BE, Coles ME, Knopik VS, McGeary JE.","J Abnorm Child Psychol. 2011 Aug;39(6):783-90. doi: 10.1007/s10802-011-9526-2.","Burkhouse KL","J Abnorm Child Psychol","2011","2011/06/03","PMC3152444","NIHMS314485","10.1007/s10802-011-9526-2"
"21852976","The Serotonin Transporter Polymorphism (5-HTTLPR) and Alcohol Problems in Heavy Drinkers: Moderation by Depressive Symptoms","Tartter MA, Ray LA.","Front Psychiatry. 2011 Aug 8;2:49. doi: 10.3389/fpsyt.2011.00049. eCollection 2011.","Tartter MA","Front Psychiatry","2011","2011/08/20","PMC3151606","","10.3389/fpsyt.2011.00049"
"22832606","Simultaneous genotyping of multiple polymorphisms in human serotonin transporter gene and detection of novel allelic variants","Avula R, Rand A, Black JL, O'Kane DJ.","Transl Psychiatry. 2011 Aug 16;1(8):e32. doi: 10.1038/tp.2011.34.","Avula R","Transl Psychiatry","2011","2012/07/27","PMC3309506","","10.1038/tp.2011.34"
"21549766","Serotonin transporter genotype x construction stress interaction in rats","Schipper P, Nonkes LJ, Karel P, Kiliaan AJ, Homberg JR.","Behav Brain Res. 2011 Sep 30;223(1):169-75. doi: 10.1016/j.bbr.2011.04.037. Epub 2011 Apr 27.","Schipper P","Behav Brain Res","2011","2011/05/10","","","10.1016/j.bbr.2011.04.037"
"21764567","Serotonin transporter genotype modulates the association between depressive symptoms and amygdala activity among psychiatrically healthy adults","Gillihan SJ, Rao H, Brennan L, Wang DJ, Detre JA, Sankoorikal GM, Brodkin ES, Farah MJ.","Psychiatry Res. 2011 Sep 30;193(3):161-7. doi: 10.1016/j.pscychresns.2011.03.003. Epub 2011 Jul 20.","Gillihan SJ","Psychiatry Res","2011","2011/07/19","PMC3156965","NIHMS284193","10.1016/j.pscychresns.2011.03.003"
"21388237","Sexual dysfunction during treatment with serotonergic and noradrenergic antidepressants: clinical description and the role of the 5-HTTLPR","Strohmaier J, Wüst S, Uher R, Henigsberg N, Mors O, Hauser J, Souery D, Zobel A, Dernovsek MZ, Streit F, Schmäl C, Kozel D, Placentino A, Farmer A, McGuffin P, Aitchison KJ, Rietschel M.","World J Biol Psychiatry. 2011 Oct;12(7):528-38. doi: 10.3109/15622975.2011.559270. Epub 2011 Mar 9.","Strohmaier J","World J Biol Psychiatry","2011","2011/03/11","PMC3279131","","10.3109/15622975.2011.559270"
"21745335","5-HTTLPR and BDNF Val66Met polymorphisms moderate effects of stress on rumination","Clasen PC, Wells TT, Knopik VS, McGeary JE, Beevers CG.","Genes Brain Behav. 2011 Oct;10(7):740-6. doi: 10.1111/j.1601-183X.2011.00715.x. Epub 2011 Aug 1.","Clasen PC","Genes Brain Behav","2011","2011/07/13","PMC3401070","NIHMS312742","10.1111/j.1601-183X.2011.00715.x"
"21939868","Building conditions, 5-HTTLPR genotype, and depressive symptoms in adolescent males and females","Uddin M, de los Santos R, Bakshis E, Cheng C, Aiello AE.","J Adolesc Health. 2011 Oct;49(4):379-85. doi: 10.1016/j.jadohealth.2011.01.013. Epub 2011 May 20.","Uddin M","J Adolesc Health","2011","2011/09/24","PMC3179607","NIHMS298376","10.1016/j.jadohealth.2011.01.013"
"22095773","Social constraints, genetic vulnerability, and mental health following collective stress","Holman EA, Lucas-Thompson RG, Lu T.","J Trauma Stress. 2011 Oct;24(5):497-505. doi: 10.1002/jts.20671. Epub 2011 Aug 22.","Holman EA","J Trauma Stress","2011","2011/11/19","","","10.1002/jts.20671"
"21871532","5-HTTLPR genotype and gender, but not chronic fluoxetine administration, are associated with cortical TREK1 protein expression in rhesus macaques","Bogdan R, Fitzgibbon H, Woolverton WL, Bethea CL, Iyo AH, Stockmeier CA, Kyle PB, Austin MC.","Neurosci Lett. 2011 Oct 3;503(2):83-6. doi: 10.1016/j.neulet.2011.08.005. Epub 2011 Aug 17.","Bogdan R","Neurosci Lett","2011","2011/08/30","PMC3178708","NIHMS319009","10.1016/j.neulet.2011.08.005"
"22014438","Serotonin receptor 3A polymorphism c.-42C > T is associated with severe dyspepsia","Mujakovic S, ter Linde JJ, de Wit NJ, van Marrewijk CJ, Fransen GA, Onland-Moret NC, Laheij RJ, Muris JW, Grobbee DE, Samsom M, Jansen JB, Knottnerus A, Numans ME.","BMC Med Genet. 2011 Oct 20;12:140. doi: 10.1186/1471-2350-12-140.","Mujakovic S","BMC Med Genet","2011","2011/10/22","PMC3213216","","10.1186/1471-2350-12-140"
"21568644","Serotonin transporter genotype modulates subgenual response to fearful faces using an incidental task","O'Nions EJ, Dolan RJ, Roiser JP.","J Cogn Neurosci. 2011 Nov;23(11):3681-93. doi: 10.1162/jocn_a_00055. Epub 2011 May 13.","O'Nions EJ","J Cogn Neurosci","2011","2011/05/17","PMC3435845","UKMS48898","10.1162/jocn_a_00055"
"21641044","Val1483Ile polymorphism in the fatty acid synthase gene was associated with depressive symptoms under the influence of psychological stress","Tsuboi H, Sakakibara H, Yamakawa-Kobayashi K, Tatsumi A, Inamori T, Hamamoto R, Suzuki A, Shimoi K.","J Affect Disord. 2011 Nov;134(1-3):448-52. doi: 10.1016/j.jad.2011.05.010. Epub 2011 Jun 8.","Tsuboi H","J Affect Disord","2011","2011/06/07","","","10.1016/j.jad.2011.05.010"
"21684723","A protective genetic variant for adverse environments? The role of childhood traumas and serotonin transporter gene on resilience and depressive severity in a high-risk population","Carli V, Mandelli L, Zaninotto L, Roy A, Recchia L, Stoppia L, Gatta V, Sarchiapone M, Serretti A.","Eur Psychiatry. 2011 Nov;26(8):471-8. doi: 10.1016/j.eurpsy.2011.04.008.","Carli V","Eur Psychiatry","2011","2011/06/21","","","10.1016/j.eurpsy.2011.04.008"
